absolute_utility_delta,attention_entropy_delta,both_learned_tasks,family_id,identifiability_a,identifiability_b,identifiability_delta,intent_a,intent_b,layer,residual_cosine,residual_delta_norm,seed,target_probability_delta,task_pair,utility_a,utility_b,utility_delta
0.12066483497619629,0.9475973844528198,True,family-00302,0.0,1.0,-1.0,maximum,minimum,2,0.3496020436286926,14.88064956665039,33,0.013898730278015137,maximum__minimum,-0.0012062788009643555,0.11945855617523193,-0.12066483497619629
0.3109062910079956,-0.08256196975708008,True,family-00302,0.0,1.0,-1.0,maximum,minimum,3,0.3652907609939575,20.236434936523438,33,0.013898730278015137,maximum__minimum,0.4517459273338318,0.14083963632583618,0.3109062910079956
0.5922652781009674,-0.7269207239151001,False,family-00302,0.0,0.5,-0.5,maximum,sum_mod_10,0,0.6876063346862793,8.751253128051758,33,0.6166663616895676,maximum__sum_mod_10,0.641494631767273,0.04922935366630554,0.5922652781009674
0.6484002470970154,0.30237317085266113,False,family-00302,0.0,0.5,-0.5,maximum,sum_mod_10,1,0.37230125069618225,13.604362487792969,33,0.6166663616895676,maximum__sum_mod_10,0.7325015664100647,0.08410131931304932,0.6484002470970154
0.031019702553749084,1.4879440367221832,False,family-00302,0.0,0.5,-0.5,maximum,sum_mod_10,2,0.3240945041179657,16.121912002563477,33,0.6166663616895676,maximum__sum_mod_10,-0.0012062788009643555,-0.03222598135471344,0.031019702553749084
0.41945819556713104,0.901242733001709,False,family-00302,0.0,0.5,-0.5,maximum,sum_mod_10,3,0.3185926377773285,23.031408309936523,33,0.6166663616895676,maximum__sum_mod_10,0.4517459273338318,0.032287731766700745,0.41945819556713104
0.22580909729003906,0.09069967269897461,False,family-00302,1.0,0.5,0.5,minimum,sum_mod_10,0,0.4849867820739746,10.35855770111084,33,0.6027676314115524,minimum__sum_mod_10,0.2750384509563446,0.04922935366630554,0.22580909729003906
0.25304409861564636,0.986786961555481,False,family-00302,1.0,0.5,0.5,minimum,sum_mod_10,1,0.5129104256629944,12.077363014221191,33,0.6027676314115524,minimum__sum_mod_10,0.3371454179286957,0.08410131931304932,0.25304409861564636
0.15168453752994537,0.5403466522693634,False,family-00302,1.0,0.5,0.5,minimum,sum_mod_10,2,0.30857282876968384,16.650121688842773,33,0.6027676314115524,minimum__sum_mod_10,0.11945855617523193,-0.03222598135471344,0.15168453752994537
0.10855190455913544,0.9838047027587891,False,family-00302,1.0,0.5,0.5,minimum,sum_mod_10,3,0.46903324127197266,20.930084228515625,33,0.6027676314115524,minimum__sum_mod_10,0.14083963632583618,0.032287731766700745,0.10855190455913544
0.5032261162996292,-0.011698603630065918,True,family-00303,1.0,0.5,0.5,maximum,minimum,0,0.29614579677581787,12.443153381347656,33,-0.7872238606214523,maximum__minimum,-0.2285284548997879,0.2746976613998413,-0.5032261162996292
0.01591712236404419,-0.47507357597351074,True,family-00303,1.0,0.5,0.5,maximum,minimum,1,0.1783975064754486,13.247211456298828,33,-0.7872238606214523,maximum__minimum,0.13192707300186157,0.11600995063781738,0.01591712236404419
0.0664559006690979,1.5203753113746643,True,family-00303,1.0,0.5,0.5,maximum,minimum,2,0.12549008429050446,15.549694061279297,33,-0.7872238606214523,maximum__minimum,-0.03240478038787842,0.03405112028121948,-0.0664559006690979
0.0933585911989212,0.8856825828552246,True,family-00303,1.0,0.5,0.5,maximum,minimum,3,0.3460446894168854,19.04415512084961,33,-0.7872238606214523,maximum__minimum,0.12167452275753021,0.21503311395645142,-0.0933585911989212
0.2289259652607143,-0.5791335105895996,False,family-00303,1.0,0.0,1.0,maximum,sum_mod_10,0,0.4632457494735718,10.770031929016113,33,0.13108070893213153,maximum__sum_mod_10,-0.2285284548997879,0.0003975103609263897,-0.2289259652607143
0.13465253915637732,0.14393401145935059,False,family-00303,1.0,0.0,1.0,maximum,sum_mod_10,1,0.32508599758148193,13.436118125915527,33,0.13108070893213153,maximum__sum_mod_10,0.13192707300186157,-0.0027254661545157433,0.13465253915637732
0.02269115298986435,1.1827003955841064,False,family-00303,1.0,0.0,1.0,maximum,sum_mod_10,2,0.5249485373497009,15.258166313171387,33,0.13108070893213153,maximum__sum_mod_10,-0.03240478038787842,-0.009713627398014069,-0.02269115298986435
0.12406101357191801,-0.1910407543182373,False,family-00303,1.0,0.0,1.0,maximum,sum_mod_10,3,0.6877241134643555,16.49695587158203,33,0.13108070893213153,maximum__sum_mod_10,0.12167452275753021,-0.0023864908143877983,0.12406101357191801
0.2743001510389149,-0.5674349069595337,False,family-00303,0.5,0.0,0.5,minimum,sum_mod_10,0,0.35797691345214844,11.393094062805176,33,0.9183045695535839,minimum__sum_mod_10,0.2746976613998413,0.0003975103609263897,0.2743001510389149
0.11873541679233313,0.6190075874328613,False,family-00303,0.5,0.0,0.5,minimum,sum_mod_10,1,0.39181870222091675,13.488515853881836,33,0.9183045695535839,minimum__sum_mod_10,0.11600995063781738,-0.0027254661545157433,0.11873541679233313
0.04376474767923355,-0.33767491579055786,False,family-00303,0.5,0.0,0.5,minimum,sum_mod_10,2,0.2161760777235031,19.59310531616211,33,0.9183045695535839,minimum__sum_mod_10,0.03405112028121948,-0.009713627398014069,0.04376474767923355
0.21741960477083921,-1.076723337173462,False,family-00303,0.5,0.0,0.5,minimum,sum_mod_10,3,0.3055446147918701,24.394859313964844,33,0.9183045695535839,minimum__sum_mod_10,0.21503311395645142,-0.0023864908143877983,0.21741960477083921
0.6003849506378174,-0.5549200773239136,True,family-00304,0.5,0.0,0.5,maximum,minimum,0,0.31084010004997253,11.145339965820312,33,0.16496312618255615,maximum__minimum,0.7267016172409058,0.12631666660308838,0.6003849506378174
0.4057091474533081,0.11616134643554688,True,family-00304,0.5,0.0,0.5,maximum,minimum,1,0.12061924487352371,14.569920539855957,33,0.16496312618255615,maximum__minimum,0.8328661322593689,0.4271569848060608,0.4057091474533081
0.06705141067504883,0.5931847095489502,True,family-00304,0.5,0.0,0.5,maximum,minimum,2,0.17850446701049805,14.994599342346191,33,0.16496312618255615,maximum__minimum,-0.02278977632522583,0.044261634349823,-0.06705141067504883
0.3775991201400757,0.8201384544372559,True,family-00304,0.5,0.0,0.5,maximum,minimum,3,0.3287874162197113,16.833486557006836,33,0.16496312618255615,maximum__minimum,0.11220097541809082,0.4898000955581665,-0.3775991201400757
0.6967279091477394,-1.0722050666809082,False,family-00304,0.5,1.0,-0.5,maximum,sum_mod_10,0,0.28817614912986755,11.418581008911133,33,0.7852368019521236,maximum__sum_mod_10,0.7267016172409058,0.02997370809316635,0.6967279091477394
0.9132981449365616,0.06694775819778442,False,family-00304,0.5,1.0,-0.5,maximum,sum_mod_10,1,0.12157026678323746,14.73580265045166,33,0.7852368019521236,maximum__sum_mod_10,0.8328661322593689,-0.08043201267719269,0.9132981449365616
0.03585381805896759,2.419245660305023,False,family-00304,0.5,1.0,-0.5,maximum,sum_mod_10,2,0.23693495988845825,15.981147766113281,33,0.7852368019521236,maximum__sum_mod_10,-0.02278977632522583,0.01306404173374176,-0.03585381805896759
0.10029138252139091,1.8476013541221619,False,family-00304,0.5,1.0,-0.5,maximum,sum_mod_10,3,0.4366110563278198,19.086326599121094,33,0.7852368019521236,maximum__sum_mod_10,0.11220097541809082,0.011909592896699905,0.10029138252139091
0.09634295850992203,-0.5172849893569946,False,family-00304,0.0,1.0,-1.0,minimum,sum_mod_10,0,0.4190709590911865,10.798355102539062,33,0.6202736757695675,minimum__sum_mod_10,0.12631666660308838,0.02997370809316635,0.09634295850992203
0.5075889974832535,-0.04921358823776245,False,family-00304,0.0,1.0,-1.0,minimum,sum_mod_10,1,0.5465465784072876,11.824163436889648,33,0.6202736757695675,minimum__sum_mod_10,0.4271569848060608,-0.08043201267719269,0.5075889974832535
0.031197592616081238,1.826060950756073,False,family-00304,0.0,1.0,-1.0,minimum,sum_mod_10,2,0.441286563873291,15.002120018005371,33,0.6202736757695675,minimum__sum_mod_10,0.044261634349823,0.01306404173374176,0.031197592616081238
0.4778905026614666,1.027462899684906,False,family-00304,0.0,1.0,-1.0,minimum,sum_mod_10,3,0.4727824330329895,19.335113525390625,33,0.6202736757695675,minimum__sum_mod_10,0.4898000955581665,0.011909592896699905,0.4778905026614666
0.3001677989959717,-0.7214648723602295,True,family-00305,0.0,1.0,-1.0,maximum,minimum,0,0.3851933777332306,12.090168952941895,33,0.00581812858581543,maximum__minimum,0.5341311693191528,0.23396337032318115,0.3001677989959717
0.8930942416191101,-0.4906499981880188,True,family-00305,0.0,1.0,-1.0,maximum,minimum,1,0.11997967958450317,15.081318855285645,33,0.00581812858581543,maximum__minimum,0.9098974466323853,0.016803205013275146,0.8930942416191101
0.09498786926269531,2.1737069487571716,True,family-00305,0.0,1.0,-1.0,maximum,minimum,2,0.02220805361866951,16.57684326171875,33,0.00581812858581543,maximum__minimum,0.15959328413009644,0.06460541486740112,0.09498786926269531
0.08818686008453369,2.664890632033348,True,family-00305,0.0,1.0,-1.0,maximum,minimum,3,0.05969066172838211,22.762786865234375,33,0.00581812858581543,maximum__minimum,0.3982831835746765,0.4864700436592102,-0.08818686008453369
0.5397125091403723,-1.1034810543060303,False,family-00305,0.0,0.5,-0.5,maximum,sum_mod_10,0,0.3257759213447571,13.0482759475708,33,0.900329751893878,maximum__sum_mod_10,0.5341311693191528,-0.005581339821219444,0.5397125091403723
0.9496078863739967,-0.5952901244163513,False,family-00305,0.0,0.5,-0.5,maximum,sum_mod_10,1,0.07847735285758972,15.677474021911621,33,0.900329751893878,maximum__sum_mod_10,0.9098974466323853,-0.03971043974161148,0.9496078863739967
0.16398104466497898,1.9667556285858154,False,family-00305,0.0,0.5,-0.5,maximum,sum_mod_10,2,0.2059316784143448,15.622588157653809,33,0.900329751893878,maximum__sum_mod_10,0.15959328413009644,-0.0043877605348825455,0.16398104466497898
0.4082654621452093,1.8865770101547241,False,family-00305,0.0,0.5,-0.5,maximum,sum_mod_10,3,0.35805970430374146,20.148704528808594,33,0.900329751893878,maximum__sum_mod_10,0.3982831835746765,-0.009982278570532799,0.4082654621452093
0.2395447101444006,-0.3820161819458008,False,family-00305,1.0,0.5,0.5,minimum,sum_mod_10,0,0.5849897861480713,10.137443542480469,33,0.8945116233080626,minimum__sum_mod_10,0.23396337032318115,-0.005581339821219444,0.2395447101444006
0.05651364475488663,-0.10464012622833252,False,family-00305,1.0,0.5,0.5,minimum,sum_mod_10,1,0.5829985737800598,11.410032272338867,33,0.8945116233080626,minimum__sum_mod_10,0.016803205013275146,-0.03971043974161148,0.05651364475488663
0.06899317540228367,-0.2069513201713562,False,family-00305,1.0,0.5,0.5,minimum,sum_mod_10,2,0.6126358509063721,12.37781047821045,33,0.8945116233080626,minimum__sum_mod_10,0.06460541486740112,-0.0043877605348825455,0.06899317540228367
0.496452322229743,-0.778313621878624,False,family-00305,1.0,0.5,0.5,minimum,sum_mod_10,3,0.5731420516967773,19.17439079284668,33,0.8945116233080626,minimum__sum_mod_10,0.4864700436592102,-0.009982278570532799,0.496452322229743
0.06466293334960938,0.09508979320526123,True,family-00306,1.0,0.5,0.5,maximum,minimum,0,0.39714640378952026,11.152975082397461,33,-0.14724725484848022,maximum__minimum,0.020103514194488525,0.0847664475440979,-0.06466293334960938
0.536917507648468,-0.4227874279022217,True,family-00306,1.0,0.5,0.5,maximum,minimum,1,0.27229899168014526,13.518263816833496,33,-0.14724725484848022,maximum__minimum,0.7605866193771362,0.2236691117286682,0.536917507648468
0.2787591218948364,1.3438600301742554,True,family-00306,1.0,0.5,0.5,maximum,minimum,2,0.020800884813070297,20.487075805664062,33,-0.14724725484848022,maximum__minimum,0.431679368019104,0.7104384899139404,-0.2787591218948364
0.02041524648666382,1.6338998079299927,True,family-00306,1.0,0.5,0.5,maximum,minimum,3,-0.11941550672054291,28.24696922302246,33,-0.14724725484848022,maximum__minimum,0.07800155878067017,0.05758631229400635,0.02041524648666382
0.017150911036878824,0.08120322227478027,False,family-00306,1.0,0.0,1.0,maximum,sum_mod_10,0,0.44748544692993164,11.032413482666016,33,0.7773259696550667,maximum__sum_mod_10,0.020103514194488525,0.002952603157609701,0.017150911036878824
0.7591001982800663,0.6421595811843872,False,family-00306,1.0,0.0,1.0,maximum,sum_mod_10,1,0.42838215827941895,11.740890502929688,33,0.7773259696550667,maximum__sum_mod_10,0.7605866193771362,0.0014864210970699787,0.7591001982800663
0.4576554708182812,1.5930192470550537,False,family-00306,1.0,0.0,1.0,maximum,sum_mod_10,2,0.20856699347496033,19.139646530151367,33,0.7773259696550667,maximum__sum_mod_10,0.431679368019104,-0.02597610279917717,0.4576554708182812
0.07471492816694081,0.7199482917785645,False,family-00306,1.0,0.0,1.0,maximum,sum_mod_10,3,0.2649693787097931,22.833147048950195,33,0.7773259696550667,maximum__sum_mod_10,0.07800155878067017,0.0032866306137293577,0.07471492816694081
0.0818138443864882,-0.013886570930480957,False,family-00306,0.5,0.0,0.5,minimum,sum_mod_10,0,0.5840778946876526,10.090394020080566,33,0.924573224503547,minimum__sum_mod_10,0.0847664475440979,0.002952603157609701,0.0818138443864882
0.22218269063159823,1.0649470090866089,False,family-00306,0.5,0.0,0.5,minimum,sum_mod_10,1,0.6520849466323853,10.399713516235352,33,0.924573224503547,minimum__sum_mod_10,0.2236691117286682,0.0014864210970699787,0.22218269063159823
0.7364145927131176,0.24915921688079834,False,family-00306,0.5,0.0,0.5,minimum,sum_mod_10,2,0.7548830509185791,12.450188636779785,33,0.924573224503547,minimum__sum_mod_10,0.7104384899139404,-0.02597610279917717,0.7364145927131176
0.05429968168027699,-0.9139515161514282,False,family-00306,0.5,0.0,0.5,minimum,sum_mod_10,3,0.7691552639007568,15.128573417663574,33,0.924573224503547,minimum__sum_mod_10,0.05758631229400635,0.0032866306137293577,0.05429968168027699
0.2577972263097763,-0.2076418399810791,True,family-00307,0.5,0.0,0.5,maximum,minimum,0,0.3535039722919464,11.308330535888672,33,-0.63530233502388,maximum__minimum,-0.12184272706508636,0.13595449924468994,-0.2577972263097763
0.4904811643064022,0.30119919776916504,True,family-00307,0.5,0.0,0.5,maximum,minimum,1,0.0043141208589077,16.366342544555664,33,-0.63530233502388,maximum__minimum,0.01798245683312416,0.5084636211395264,-0.4904811643064022
0.4442866165190935,2.009572982788086,True,family-00307,0.5,0.0,0.5,maximum,minimum,2,-0.11525886505842209,20.9921817779541,33,-0.63530233502388,maximum__minimum,0.00566050224006176,0.4499471187591553,-0.4442866165190935
0.02451008092612028,1.606519103050232,True,family-00307,0.5,0.0,0.5,maximum,minimum,3,-0.05467100068926811,24.448381423950195,33,-0.63530233502388,maximum__minimum,0.006989891640841961,-0.01752018928527832,0.02451008092612028
0.12833954021334648,-0.1229170560836792,False,family-00307,0.5,1.0,-0.5,maximum,sum_mod_10,0,0.3714233338832855,11.517114639282227,33,-0.030232246965169907,maximum__sum_mod_10,-0.12184272706508636,0.006496813148260117,-0.12833954021334648
0.006009656935930252,0.052382588386535645,False,family-00307,0.5,1.0,-0.5,maximum,sum_mod_10,1,0.27861878275871277,13.392793655395508,33,-0.030232246965169907,maximum__sum_mod_10,0.01798245683312416,0.011972799897193909,0.006009656935930252
0.024167397990822792,2.054131269454956,False,family-00307,0.5,1.0,-0.5,maximum,sum_mod_10,2,0.23909784853458405,16.727062225341797,33,-0.030232246965169907,maximum__sum_mod_10,0.00566050224006176,-0.018506895750761032,0.024167397990822792
0.025589716620743275,1.4393140077590942,False,family-00307,0.5,1.0,-0.5,maximum,sum_mod_10,3,0.4758826494216919,17.941001892089844,33,-0.030232246965169907,maximum__sum_mod_10,0.006989891640841961,0.032579608261585236,-0.025589716620743275
0.12945768609642982,0.0847247838973999,False,family-00307,0.0,1.0,-1.0,minimum,sum_mod_10,0,0.28795015811920166,12.247720718383789,33,0.6050700880587101,minimum__sum_mod_10,0.13595449924468994,0.006496813148260117,0.12945768609642982
0.49649082124233246,-0.2488166093826294,False,family-00307,0.0,1.0,-1.0,minimum,sum_mod_10,1,0.45608553290367126,13.578710556030273,33,0.6050700880587101,minimum__sum_mod_10,0.5084636211395264,0.011972799897193909,0.49649082124233246
0.4684540145099163,0.04455828666687012,False,family-00307,0.0,1.0,-1.0,minimum,sum_mod_10,2,0.6181442141532898,15.014277458190918,33,0.6050700880587101,minimum__sum_mod_10,0.4499471187591553,-0.018506895750761032,0.4684540145099163
0.050099797546863556,-0.1672050952911377,False,family-00307,0.0,1.0,-1.0,minimum,sum_mod_10,3,0.584378182888031,18.787311553955078,33,0.6050700880587101,minimum__sum_mod_10,-0.01752018928527832,0.032579608261585236,-0.050099797546863556
0.15304255485534668,-0.23820972442626953,True,family-00308,0.0,1.0,-1.0,maximum,minimum,0,0.3550392687320709,10.934802055358887,33,0.46295174956321716,maximum__minimum,0.2543751299381256,0.10133257508277893,0.15304255485534668
0.0475161075592041,0.25622105598449707,True,family-00308,0.0,1.0,-1.0,maximum,minimum,1,0.5890682339668274,10.078899383544922,33,0.46295174956321716,maximum__minimum,-0.10205954313278198,-0.05454343557357788,-0.0475161075592041
0.18546012043952942,-0.22651046514511108,True,family-00308,0.0,1.0,-1.0,maximum,minimum,2,0.4723464846611023,14.726823806762695,33,0.46295174956321716,maximum__minimum,0.44060227274894714,0.2551421523094177,0.18546012043952942
0.1007845401763916,-0.22667312622070312,True,family-00308,0.0,1.0,-1.0,maximum,minimum,3,0.5378594994544983,16.269065856933594,33,0.46295174956321716,maximum__minimum,0.07947063446044922,0.18025517463684082,-0.1007845401763916
0.24114381335675716,-0.44481635093688965,False,family-00308,0.0,0.5,-0.5,maximum,sum_mod_10,0,0.5717819929122925,8.947835922241211,33,0.7056171335279942,maximum__sum_mod_10,0.2543751299381256,0.013231316581368446,0.24114381335675716
0.10034318268299103,0.17367017269134521,False,family-00308,0.0,0.5,-0.5,maximum,sum_mod_10,1,0.6379252672195435,9.06112003326416,33,0.7056171335279942,maximum__sum_mod_10,-0.10205954313278198,-0.0017163604497909546,-0.10034318268299103
0.5522204786539078,-0.053806692361831665,False,family-00308,0.0,0.5,-0.5,maximum,sum_mod_10,2,0.5886809229850769,14.343582153320312,33,0.7056171335279942,maximum__sum_mod_10,0.44060227274894714,-0.11161820590496063,0.5522204786539078
0.0875798873603344,0.6519336700439453,False,family-00308,0.0,0.5,-0.5,maximum,sum_mod_10,3,0.6458926796913147,16.46928596496582,33,0.7056171335279942,maximum__sum_mod_10,0.07947063446044922,-0.008109252899885178,0.0875798873603344
0.08810125850141048,-0.20660662651062012,False,family-00308,1.0,0.5,0.5,minimum,sum_mod_10,0,0.3954317569732666,11.080970764160156,33,0.242665383964777,minimum__sum_mod_10,0.10133257508277893,0.013231316581368446,0.08810125850141048
0.052827075123786926,-0.08255088329315186,False,family-00308,1.0,0.5,0.5,minimum,sum_mod_10,1,0.5534452795982361,10.528517723083496,33,0.242665383964777,minimum__sum_mod_10,-0.05454343557357788,-0.0017163604497909546,-0.052827075123786926
0.36676035821437836,0.17270377278327942,False,family-00308,1.0,0.5,0.5,minimum,sum_mod_10,2,0.6479940414428711,12.013875961303711,33,0.242665383964777,minimum__sum_mod_10,0.2551421523094177,-0.11161820590496063,0.36676035821437836
0.188364427536726,0.8786067962646484,False,family-00308,1.0,0.5,0.5,minimum,sum_mod_10,3,0.7034631371498108,14.340981483459473,33,0.242665383964777,minimum__sum_mod_10,0.18025517463684082,-0.008109252899885178,0.188364427536726
0.28010839223861694,-0.09025168418884277,True,family-00309,1.0,0.5,0.5,maximum,minimum,0,0.3766382932662964,12.209004402160645,33,0.014130711555480957,maximum__minimum,0.06094735860824585,0.3410557508468628,-0.28010839223861694
0.022663533687591553,-0.5468597412109375,True,family-00309,1.0,0.5,0.5,maximum,minimum,1,0.44306761026382446,13.156122207641602,33,0.014130711555480957,maximum__minimum,-0.06003910303115845,-0.037375569343566895,-0.022663533687591553
0.07338547706604004,-0.7028793394565582,True,family-00309,1.0,0.5,0.5,maximum,minimum,2,0.4283261299133301,18.865936279296875,33,0.014130711555480957,maximum__minimum,-0.05786377191543579,0.015521705150604248,-0.07338547706604004
0.1769126057624817,0.8614910244941711,True,family-00309,1.0,0.5,0.5,maximum,minimum,3,0.5090288519859314,22.31580352783203,33,0.014130711555480957,maximum__minimum,0.046548306941986084,0.22346091270446777,-0.1769126057624817
0.27149075269699097,-0.701744556427002,False,family-00309,1.0,0.0,1.0,maximum,sum_mod_10,0,0.3889802396297455,12.571002960205078,33,0.2286149263381958,maximum__sum_mod_10,0.06094735860824585,0.3324381113052368,-0.27149075269699097
0.04307013750076294,0.26064181327819824,False,family-00309,1.0,0.0,1.0,maximum,sum_mod_10,1,0.4527076482772827,13.742643356323242,33,0.2286149263381958,maximum__sum_mod_10,-0.06003910303115845,-0.016968965530395508,-0.04307013750076294
0.5621132850646973,-0.1824227273464203,False,family-00309,1.0,0.0,1.0,maximum,sum_mod_10,2,0.5977957248687744,17.202377319335938,33,0.2286149263381958,maximum__sum_mod_10,-0.05786377191543579,0.5042495131492615,-0.5621132850646973
0.07682278752326965,0.2792930603027344,False,family-00309,1.0,0.0,1.0,maximum,sum_mod_10,3,0.6565353870391846,19.76181983947754,33,0.2286149263381958,maximum__sum_mod_10,0.046548306941986084,0.12337109446525574,-0.07682278752326965
0.008617639541625977,-0.6114928722381592,False,family-00309,0.5,0.0,0.5,minimum,sum_mod_10,0,0.37266409397125244,12.115950584411621,33,0.21448421478271484,minimum__sum_mod_10,0.3410557508468628,0.3324381113052368,0.008617639541625977
